DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
2001-06-15 18:44:00,desktop,09:49:10,1494,2950
2006-07-23 18:29:41,web application,03:43:20,2996,713
1993-10-05 10:38:09,web application,08:40:06,1937,306
1979-12-01 20:08:49,mobile,20:24:39,1395,6753
1987-11-26 03:13:22,desktop,23:27:06,3183,1189
1988-02-01 14:32:30,desktop,08:11:55,55,1605
1991-08-09 20:07:32,web application,20:33:48,2563,2110
2003-01-13 07:22:53,web application,20:19:21,1763,6019
1970-03-06 16:24:45,desktop,01:43:00,2344,4399
2002-11-06 21:59:40,web application,20:49:16,876,8970
2000-07-13 21:11:03,desktop,12:04:14,378,951
2018-08-03 11:36:09,mobile,06:03:40,2296,4149
2020-12-10 05:52:00,web application,22:14:35,1335,7154
2014-11-10 07:43:44,mobile,03:51:42,3288,8631
2011-07-13 09:09:31,desktop,10:16:15,2369,3588
1999-11-01 22:19:20,desktop,09:44:17,3456,6479
1995-03-19 01:10:13,web application,07:54:07,173,8709
2022-04-20 17:10:14,web application,21:57:49,3095,5673
2012-11-09 21:31:20,desktop,06:50:12,3228,3171
1988-03-31 22:09:59,desktop,06:19:45,3084,5419
2004-02-29 14:15:50,desktop,10:19:39,1765,2164
2010-01-16 23:45:04,mobile,10:28:53,2052,5171
1995-12-23 17:12:42,mobile,03:44:02,682,3580
1999-10-10 15:04:23,web application,20:34:04,1622,987
1993-04-04 13:56:39,mobile,02:26:15,3091,4087
2010-07-29 05:04:27,mobile,09:51:07,636,6297
2016-02-15 00:35:07,desktop,03:51:27,1959,4230
1988-05-27 04:05:48,web application,12:28:41,193,3680
2006-06-18 06:07:13,mobile,13:37:40,2464,6670
1997-09-20 00:21:33,mobile,08:22:48,1502,2177
1974-01-30 22:39:25,desktop,08:04:03,2340,4832
2007-02-01 12:37:26,desktop,20:16:09,743,5098
1997-07-27 21:24:08,web application,05:02:14,1891,5416
1971-02-24 22:04:54,desktop,19:30:46,1343,8027
1986-08-10 15:40:32,mobile,04:07:42,1006,5294
1998-04-08 21:28:42,desktop,07:52:23,1108,347
2020-06-18 12:30:47,mobile,00:38:48,862,8123
1996-03-07 17:40:28,desktop,20:20:49,1006,2263
1993-01-20 22:49:46,mobile,20:26:27,2206,2367
1997-09-23 10:22:43,web application,08:42:47,2325,1021
1977-01-17 12:57:33,web application,04:52:53,3203,7138
2010-07-04 07:55:00,desktop,08:00:42,1782,3112
1972-07-14 18:42:10,mobile,08:35:19,1796,6271
2008-07-29 17:30:09,mobile,03:38:30,152,438
2002-05-13 02:11:26,mobile,15:01:04,2609,5363
2014-10-22 16:07:07,web application,05:48:34,808,1078
1989-09-30 00:01:30,mobile,06:33:29,2490,2928
2018-11-10 14:39:13,web application,19:43:44,3271,917
1978-06-07 21:29:54,desktop,15:12:23,2409,4906
2009-10-05 08:45:30,mobile,11:25:08,2250,3139
1996-07-24 09:01:03,mobile,02:58:34,2229,5811
1970-08-25 15:46:10,mobile,15:30:00,2611,3379
1980-02-04 22:16:51,web application,11:51:08,3183,659
1988-09-18 01:09:55,desktop,01:11:00,2735,8983
1984-11-22 09:02:24,web application,05:44:52,1912,3345
1976-03-02 13:24:29,desktop,14:24:30,1404,6196
2021-06-10 22:09:54,web application,13:46:34,1224,2496
1995-05-18 22:52:32,desktop,12:12:10,572,5549
2012-05-31 11:33:50,mobile,14:12:58,2285,1617
2005-06-25 11:24:42,desktop,00:30:07,40,1595
1980-10-12 07:59:51,mobile,14:27:47,1996,3972
1974-01-26 09:30:37,mobile,09:44:36,59,2197
1991-06-03 20:03:38,mobile,00:50:42,1085,2597
2010-08-07 06:19:23,web application,21:41:45,561,5864
2010-11-30 04:41:24,web application,01:15:38,475,3432
1986-12-29 09:01:42,web application,08:31:08,2092,5324
2007-06-11 11:52:14,web application,02:13:52,2373,8426
1990-02-04 15:46:05,desktop,13:55:33,2782,1430
1990-12-09 07:36:14,mobile,14:53:06,494,779
2015-01-23 05:30:53,web application,07:07:05,2725,8969
2015-09-07 14:50:49,mobile,00:15:39,3018,4695
1988-08-05 04:39:49,web application,06:31:00,408,4594
2010-09-27 19:12:48,mobile,04:54:00,1784,2063
1980-05-06 07:00:11,web application,01:12:53,1631,1870
1971-11-16 20:55:41,web application,18:53:52,560,4716
2019-03-18 11:25:38,mobile,10:19:24,2303,6655
1976-03-25 01:36:17,desktop,15:11:14,2764,7796
2004-11-09 22:48:54,mobile,04:00:06,357,7659
2012-04-28 14:46:38,desktop,08:25:06,1293,7653
2006-02-27 21:53:29,web application,02:26:38,1629,1700
1983-04-03 02:09:22,mobile,22:23:02,1076,3163
2009-04-06 00:05:10,desktop,17:31:24,3351,2206
2013-06-17 01:50:02,mobile,22:48:07,257,8866
1976-10-13 09:25:26,web application,08:11:17,1514,1315
1981-06-23 12:45:30,mobile,14:25:52,2989,3009
1979-07-02 08:07:52,mobile,04:45:00,76,2456
1993-01-30 07:30:14,mobile,22:12:33,1637,6923
2017-09-07 12:24:40,mobile,12:48:34,1386,2256
1975-05-16 13:40:48,desktop,14:34:36,1957,9
2010-10-16 17:35:38,mobile,15:51:35,666,2140
1988-07-18 23:48:04,web application,04:38:44,1381,911
2014-11-10 02:40:55,desktop,22:07:42,3203,164
2009-03-26 20:30:01,desktop,20:25:30,798,5972
1977-02-14 02:34:52,desktop,20:35:11,1555,4884
1976-02-20 17:26:44,web application,17:12:04,2065,6135
1985-11-18 13:19:22,mobile,08:02:36,2744,152
2004-10-28 13:13:12,desktop,14:55:42,961,5731
1993-10-12 16:46:31,mobile,07:48:06,2564,1375
1990-11-26 15:22:15,mobile,00:30:13,1595,173
2014-08-10 09:29:24,desktop,02:25:44,1318,4107
2023-03-03 11:01:07,desktop,10:50:32,2533,7509
2021-07-09 22:07:51,mobile,11:17:12,2754,2707
1982-08-05 13:06:27,web application,21:54:55,808,1950
2000-03-25 11:32:09,desktop,07:35:03,2586,926
1999-05-21 08:43:30,web application,21:36:39,2607,6289
2007-03-23 06:59:07,mobile,03:19:37,3498,1820
1998-06-12 22:54:53,desktop,05:51:36,3122,1474
2018-02-25 09:40:28,web application,05:50:46,856,6662
1975-02-10 19:01:35,web application,17:34:36,403,1104
2003-01-15 09:26:18,web application,07:10:07,440,8892
1998-02-07 06:37:02,mobile,01:28:30,243,5900
1992-10-26 10:27:19,web application,11:42:34,1978,4340
1989-06-19 19:24:12,web application,12:46:09,2053,6434
2002-07-15 17:15:06,web application,03:06:10,2708,6173
1977-05-17 13:00:55,desktop,11:09:29,92,3816
1984-04-11 19:47:35,desktop,15:31:45,3323,5028
1996-03-25 01:51:56,web application,22:45:28,3311,5916
1996-03-15 16:08:46,mobile,00:13:18,2653,8886
2015-02-11 18:12:34,mobile,21:03:10,1320,3576
2011-08-23 01:30:42,mobile,17:24:57,2784,3025
1994-05-10 07:53:51,mobile,08:05:45,815,249
2004-02-19 13:04:11,desktop,11:21:43,1927,7289
1980-04-06 03:52:31,web application,23:05:12,2868,6846
2022-10-29 08:27:12,web application,08:18:46,1141,1464
2010-02-11 21:40:27,desktop,22:27:59,1681,4094
2021-05-11 00:10:08,web application,12:14:42,1025,252
2016-11-27 09:19:21,web application,08:57:10,2985,5288
2002-11-27 23:45:42,web application,00:40:27,1692,7235
1987-06-10 07:11:50,web application,19:22:58,2729,6177
2013-01-06 18:49:56,web application,22:52:38,3115,992
1982-09-23 16:07:08,web application,04:07:18,1817,4221
1988-03-16 11:37:58,desktop,10:34:21,1888,656
1979-01-08 08:44:22,desktop,09:18:05,2537,423
1992-03-05 10:23:05,desktop,12:41:02,1368,886
2017-03-06 08:31:49,desktop,20:16:55,263,122
2017-01-02 14:15:10,web application,20:55:37,1737,4118
1987-10-15 11:31:49,desktop,18:36:29,709,5298
2017-10-03 12:23:32,mobile,23:17:59,2067,5519
1981-04-18 18:21:03,web application,13:50:04,1584,338
1975-04-24 09:06:41,mobile,23:10:46,413,6996
1988-05-29 01:07:03,web application,05:49:19,2361,5130
1976-09-20 13:09:03,web application,05:41:07,2239,7995
1971-10-29 15:50:04,desktop,01:28:21,3180,207
2013-10-30 09:01:44,mobile,14:20:55,1694,7851
1998-06-27 10:13:05,web application,18:29:31,1616,1502
2010-04-16 06:43:53,web application,06:58:43,504,1209
2000-02-08 20:47:38,desktop,19:32:42,193,8619
1982-09-03 05:59:28,web application,05:50:09,603,366
1997-04-20 08:57:07,web application,10:30:04,3326,6642
1990-06-02 22:18:32,desktop,20:38:33,487,2447
2005-10-21 01:56:07,web application,20:22:46,3268,5130
1979-01-13 06:21:22,web application,07:15:26,2518,375
2009-04-26 09:42:21,desktop,09:39:31,2462,785
2010-10-11 06:50:38,mobile,10:27:04,62,1073
1987-07-13 04:54:15,web application,00:53:26,1134,4455
2013-05-30 23:06:15,web application,03:47:23,1472,6228
1987-04-10 20:01:26,desktop,04:18:28,1795,6375
1981-03-04 02:35:59,desktop,13:27:13,3274,1488
1974-02-16 00:06:02,web application,21:16:27,2064,8000
2010-03-06 01:07:41,desktop,17:21:01,2424,8624
1990-11-26 00:18:34,web application,12:24:13,2274,322
2010-07-14 13:23:35,desktop,00:45:35,1595,4301
1987-01-18 11:52:57,web application,16:27:23,1111,1631
2005-04-20 11:45:37,desktop,23:53:12,123,1697
2009-12-01 04:31:28,mobile,06:28:48,3122,1082
1975-10-01 18:03:49,desktop,18:14:10,2385,5820
1980-08-16 06:18:12,web application,08:06:15,2342,4422
2023-05-25 23:21:26,mobile,00:38:19,1751,7871
2019-06-03 07:12:50,desktop,00:52:19,3476,1487
2006-01-15 02:29:27,web application,09:27:06,2496,3545
1971-02-10 19:31:42,web application,12:51:45,2425,8279
1982-09-28 22:49:09,desktop,09:05:54,676,2050
1971-02-25 12:55:29,desktop,16:51:16,2904,3125
2019-10-19 03:15:50,mobile,10:02:15,1440,4805
1997-04-07 04:05:05,desktop,11:52:55,3373,1669
1994-07-18 03:59:55,mobile,11:40:51,375,6539
2009-05-10 09:19:31,mobile,05:49:13,2277,1595
1993-11-05 03:08:08,web application,07:50:49,730,6210
1973-01-03 20:43:52,mobile,01:15:58,114,7937
2023-04-24 22:17:56,mobile,10:40:39,2356,7785
1989-01-31 16:23:06,desktop,09:52:36,2608,6848
1984-07-25 09:40:41,desktop,19:15:50,1898,4654
2012-04-02 16:20:37,web application,04:31:20,3373,2959
2001-05-22 02:25:35,mobile,14:30:50,3456,859
1972-03-10 07:15:06,desktop,07:16:12,3349,6822
2023-03-10 12:17:47,desktop,05:56:24,2156,4125
1990-08-07 08:34:29,web application,20:12:31,1377,562
1993-01-19 16:42:24,web application,04:48:31,1408,8349
2013-03-12 03:34:54,desktop,14:11:28,351,5763
1991-06-20 06:18:09,desktop,03:39:56,1079,4027
1992-06-27 10:31:15,desktop,07:30:18,1059,8623
1973-03-02 16:10:23,mobile,02:57:11,955,2177
2014-12-12 01:50:15,desktop,01:38:03,1480,1435
1976-04-16 10:22:02,mobile,04:25:07,1226,8594
2019-11-26 03:49:29,desktop,20:33:42,1596,1361
2001-08-13 10:40:13,web application,01:13:03,3315,767
1998-06-11 00:28:10,web application,09:14:26,3451,1806
1970-05-28 00:10:53,web application,07:31:02,619,2275
2017-05-20 12:46:02,web application,23:18:32,2806,2435
1973-02-07 05:13:50,desktop,22:37:59,1214,7011
2021-10-30 12:42:04,mobile,17:49:52,269,5531
2001-10-23 08:08:56,desktop,11:55:43,1086,3359
1971-11-29 13:37:12,mobile,02:31:26,1155,3245
1996-04-19 15:44:52,web application,10:50:28,209,305
1977-05-15 23:28:10,desktop,18:17:07,1902,4188
2015-03-01 05:38:58,mobile,08:11:42,51,5455
1974-10-16 23:03:25,mobile,19:46:10,1958,6992
2015-10-20 09:51:59,desktop,21:43:21,3338,7714
2005-08-05 07:52:31,web application,21:36:13,799,3229
2021-05-14 13:52:33,mobile,22:30:39,252,7960
2004-03-08 16:21:41,desktop,06:51:01,278,4100
1977-05-25 18:46:31,web application,11:50:20,926,4277
1982-11-26 16:46:43,mobile,01:39:30,3137,5810
1981-05-16 23:22:53,desktop,12:10:08,1973,406
1989-03-26 07:14:46,mobile,12:03:28,249,5061
2011-07-30 05:55:36,desktop,22:09:41,2750,5809
1979-09-28 18:27:06,mobile,09:16:49,69,7794
2001-10-13 17:59:27,web application,18:35:50,1226,4591
1977-06-19 05:37:20,desktop,01:58:54,1283,8566
1998-11-06 09:58:30,desktop,07:28:57,2962,6294
1985-09-07 13:56:39,desktop,10:21:54,2508,6911
1985-10-07 17:48:50,mobile,17:27:47,602,858
1984-08-17 18:06:06,desktop,15:38:21,1747,7954
2012-09-29 17:07:05,mobile,17:18:38,2443,8654
1983-04-14 10:19:00,mobile,10:56:57,477,3195
1980-11-20 23:23:19,desktop,07:14:40,1359,56
1987-12-28 14:20:00,desktop,07:30:56,1017,3498
2008-09-13 06:28:17,web application,01:15:23,391,6910
2023-04-22 20:18:03,desktop,13:34:46,1507,7245
1976-01-14 20:32:37,desktop,14:47:35,264,3184
2022-01-10 12:19:36,mobile,01:43:54,3007,8092
1977-02-21 06:52:03,mobile,01:43:43,28,6634
2008-07-23 14:20:08,mobile,21:35:06,3304,2548
1987-05-14 19:24:03,desktop,01:57:36,65,1179
1978-03-05 23:51:17,mobile,12:04:46,2652,3238
1988-10-15 00:09:22,desktop,18:15:03,140,8683
2005-03-26 17:11:22,desktop,20:22:57,3029,2484
1990-08-24 17:15:13,web application,08:02:00,761,8226
2009-02-15 22:29:53,desktop,04:07:25,587,2659
2012-12-30 01:20:24,web application,16:02:45,3068,4012
2017-06-22 12:23:56,mobile,21:19:11,2950,4339
1987-05-23 02:18:19,mobile,11:50:30,1908,1956
1970-02-16 20:24:35,desktop,17:35:51,1117,4975
2012-12-27 08:40:14,web application,03:55:40,2501,2551
1985-07-06 18:24:08,desktop,02:16:59,1774,3907
2011-10-31 23:06:41,mobile,02:34:38,2955,5760
2001-04-27 11:06:33,mobile,07:21:27,1227,450
1982-03-08 19:11:38,desktop,07:10:26,2829,6828
1995-07-10 02:23:33,web application,11:13:03,640,4432
1986-04-14 12:52:40,web application,05:22:27,1695,5140
2023-07-18 02:21:48,desktop,17:48:18,235,5439
1985-10-02 22:58:12,web application,07:31:59,3216,5943
2022-01-12 16:08:10,web application,03:14:17,2852,6933
1975-01-23 00:27:54,web application,11:50:19,2995,3202
2021-02-02 07:21:10,mobile,10:37:21,714,2320
1990-12-13 22:07:19,web application,05:04:47,765,8264
2003-03-15 06:45:28,mobile,13:09:52,2765,3594
1999-06-24 15:16:29,mobile,00:07:07,1791,2989
1987-09-30 23:21:25,desktop,12:21:22,3303,2199
1977-11-14 16:32:28,mobile,00:07:43,379,4359
1976-06-06 15:11:46,desktop,17:41:16,2408,5449
1985-07-12 15:53:55,web application,11:22:36,3345,4884
1983-12-03 13:14:51,web application,18:05:05,2897,993
2002-10-11 11:10:54,desktop,19:35:18,442,7378
2022-07-28 14:10:41,mobile,06:50:07,1931,658
1987-03-02 10:56:21,web application,07:15:31,1555,2690
1973-09-17 17:39:20,web application,02:58:34,2596,6084
1997-03-19 08:47:46,web application,02:29:25,3030,1620
2012-02-25 02:42:10,desktop,13:08:52,692,2281
2006-09-11 01:29:20,web application,06:20:47,1976,4763
2001-02-21 19:34:49,desktop,17:33:23,397,1264
2007-12-26 09:14:27,mobile,12:31:25,3120,100
2022-10-21 02:05:52,web application,04:43:29,1067,1410
2002-06-23 11:03:45,mobile,04:22:27,1789,3464
2012-09-21 22:57:49,web application,22:48:00,1435,1727
2020-12-18 07:48:07,desktop,18:24:57,1770,4742
1997-06-03 06:27:04,mobile,06:06:08,951,7805
1978-06-28 11:19:31,mobile,11:32:26,2688,4416
2000-01-19 09:10:04,web application,22:00:31,2931,5826
2002-01-27 06:21:00,desktop,17:24:16,2811,666
1991-03-15 14:56:03,web application,05:12:47,1667,4827
1986-07-18 22:42:14,web application,02:28:43,2025,3459
1985-11-25 01:03:17,desktop,02:13:32,2954,1655
2010-07-29 02:06:02,web application,22:55:54,699,1592
1991-02-09 18:49:20,desktop,11:05:10,2574,8823
1985-09-10 04:31:12,mobile,22:59:15,43,8443
2016-11-09 14:23:02,web application,06:55:27,1806,6943
1996-09-06 17:03:44,mobile,13:40:38,3074,7885
1990-03-04 06:43:12,desktop,18:45:11,377,8413
2005-01-05 01:02:57,mobile,18:42:48,1851,1442
2013-04-14 11:24:07,web application,09:19:42,1108,1021
1971-05-18 22:48:38,mobile,11:09:06,2952,1438
1970-09-11 17:18:07,mobile,06:00:05,2543,1638
2022-09-14 10:56:06,web application,09:36:09,1307,5279
2019-09-16 11:44:10,web application,10:08:03,2147,8043
1980-10-20 23:59:49,mobile,21:36:16,1304,1268
1979-03-03 02:13:06,desktop,04:00:37,2682,4842
1982-02-16 12:01:00,web application,19:30:26,2974,8969
2020-01-03 03:45:08,desktop,01:39:42,890,2269
1972-01-26 05:24:50,desktop,16:36:45,264,5187
1982-10-02 11:33:31,web application,01:38:50,105,3108
1994-03-29 19:27:53,mobile,22:43:01,1470,6521
1983-09-14 09:02:58,desktop,05:40:01,623,3254
2004-01-22 05:43:23,mobile,05:41:29,1440,138
2014-02-23 00:00:17,web application,21:22:00,2942,2421
2022-09-14 15:08:39,web application,05:04:45,1219,4741
2020-08-24 15:22:47,mobile,22:02:43,3436,2787
1992-05-11 05:27:24,desktop,18:37:38,1667,8016
1990-01-19 05:43:45,desktop,20:44:20,577,757
1974-02-01 22:26:24,mobile,18:43:58,1899,96
2019-06-06 14:19:38,desktop,21:48:47,615,452
1990-05-18 09:10:37,desktop,14:55:24,564,4460
1971-09-04 02:44:40,web application,14:02:34,2499,2154
1999-07-27 08:10:06,desktop,01:13:10,3045,4795
2021-09-27 13:18:41,desktop,22:27:56,2591,4725
1996-10-09 00:48:20,mobile,10:06:15,2466,1402
2020-10-12 19:11:23,mobile,12:12:50,2789,3622
1971-06-24 16:53:41,desktop,04:08:19,2034,6253
1974-02-01 23:23:00,web application,16:02:56,724,8020
2000-06-18 03:40:12,desktop,19:49:01,1507,2156
2005-06-30 17:44:02,mobile,21:48:53,1343,5216
1995-10-09 19:04:50,desktop,07:14:34,1805,6214
1984-02-26 08:41:54,mobile,03:38:10,2197,3451
1998-05-09 05:37:00,mobile,21:31:45,1961,5618
2013-04-10 12:34:52,desktop,09:48:31,3490,6971
1976-07-25 21:51:08,desktop,16:41:38,3173,4298
1981-02-11 14:42:32,web application,00:20:43,1312,2446
2000-11-25 14:31:50,web application,00:22:05,2713,4803
2006-11-05 15:20:34,web application,11:38:40,559,412
1996-02-22 23:18:35,mobile,17:58:12,797,3763
1974-02-04 03:20:01,desktop,00:19:48,2239,3689
2023-05-03 00:25:57,mobile,02:19:06,3072,3493
2001-08-28 01:55:42,desktop,21:51:23,2459,6789
1988-06-18 15:47:01,desktop,00:32:48,521,1864
1987-08-27 04:10:39,mobile,22:25:52,1177,327
2009-05-27 05:46:29,mobile,14:13:33,302,7499
2003-05-22 18:46:33,mobile,21:49:15,265,7886
2018-02-23 20:20:59,mobile,15:47:26,2842,5187
1974-04-10 17:06:51,mobile,06:00:50,3168,8881
2013-04-09 21:31:24,mobile,19:15:11,2006,7997
2006-08-08 12:28:34,desktop,23:12:34,397,5534
2020-02-06 08:32:41,desktop,07:13:36,177,4860
1991-06-01 06:30:36,mobile,11:37:08,3224,2269
1986-04-13 20:12:28,mobile,00:39:39,2286,1150
1989-10-20 20:06:55,mobile,22:10:42,797,6139
2014-02-02 15:28:13,web application,07:35:29,1280,8025
1995-08-02 22:36:30,mobile,10:35:09,1966,279
1991-09-10 08:51:40,mobile,19:31:12,127,2937
1992-11-06 07:25:27,mobile,18:44:40,3456,4848
2020-02-11 02:01:32,desktop,11:33:27,2776,7431
1972-10-26 10:10:52,web application,13:04:10,1144,3473
2017-05-29 07:54:13,web application,13:14:10,2555,6053
1994-05-20 13:54:38,desktop,16:48:05,133,3289
1998-09-12 21:40:34,web application,10:10:41,2831,8336
1990-06-06 12:36:57,mobile,06:58:56,3465,6892
1975-08-30 18:12:57,mobile,00:51:35,1263,2347
2018-10-12 12:13:31,desktop,13:39:32,2173,7434
1978-02-28 12:19:36,mobile,16:17:14,1389,3907
1973-10-01 08:44:58,web application,16:36:40,662,2133
1986-01-31 14:17:08,mobile,15:26:36,2552,8578
1970-08-11 12:57:07,mobile,04:43:04,1844,4349
1979-01-10 23:35:18,desktop,21:16:23,3411,6888
1986-09-26 13:36:36,desktop,04:35:48,487,2611
1985-09-28 10:01:27,web application,21:30:03,195,4200
2022-02-27 21:43:56,web application,15:32:31,1505,6707
1997-04-02 01:54:05,mobile,07:31:39,2145,1746
2016-03-17 05:45:11,web application,00:35:42,2461,7716
2019-10-16 05:34:39,desktop,23:32:28,799,2261
1981-02-13 16:04:53,desktop,07:33:13,2551,5837
1987-07-17 12:48:14,desktop,07:04:41,1861,8554
2007-03-05 20:18:51,mobile,11:34:51,746,7594
2008-11-08 04:07:14,web application,18:56:02,3167,5410
2011-11-01 08:41:44,web application,06:52:53,1239,8625
2019-09-07 00:50:56,mobile,08:46:46,2583,2955
1986-11-24 04:37:56,desktop,11:15:45,2350,8517
2012-01-15 05:44:33,desktop,04:43:17,1892,3660
2009-11-03 12:16:23,desktop,17:16:43,1571,802
1970-07-12 15:04:12,mobile,19:25:29,1934,8840
2021-09-18 12:51:18,desktop,19:54:14,53,6912
1993-05-25 21:10:42,mobile,04:31:59,141,6118
1984-01-02 01:46:01,web application,18:59:47,1415,125
2014-12-05 16:20:23,mobile,11:30:21,1694,4643
1994-09-03 02:37:30,mobile,18:05:51,1657,7600
1997-06-23 13:03:16,web application,07:11:56,2601,2752
2006-07-18 01:34:05,mobile,07:26:20,263,326
1995-01-24 17:30:33,desktop,08:34:17,769,4985
2001-04-06 13:45:23,desktop,07:04:39,873,182
2009-07-19 09:52:51,mobile,06:00:30,113,4395
1973-02-20 07:50:38,web application,09:54:44,359,5123
1972-03-22 21:03:43,mobile,11:08:18,1684,2601
1990-08-30 17:32:12,desktop,10:07:27,2948,3386
1985-09-17 14:42:32,web application,23:30:19,844,2950
1991-07-07 17:21:36,desktop,21:22:20,3362,1798
2021-09-07 13:05:03,web application,23:13:14,1259,6028
2007-12-13 22:29:33,web application,08:38:26,1878,6850
2021-02-08 05:36:26,mobile,12:02:32,2118,2620
1981-08-05 11:00:35,mobile,23:01:28,257,8726
1988-03-19 15:14:09,web application,05:58:44,251,2315
2013-06-12 09:29:54,desktop,04:45:53,1114,3721
2017-05-11 16:01:24,web application,15:44:16,2153,5592
2011-08-03 18:43:21,web application,16:58:08,2521,2819
1977-05-18 16:04:36,desktop,12:54:32,2542,815
1985-06-01 04:27:14,desktop,10:38:46,1528,1215
1999-04-18 19:30:04,web application,21:42:57,589,4940
1980-03-03 12:34:11,web application,03:32:54,1000,1796
2004-11-09 14:41:41,mobile,01:26:13,854,5323
1971-04-21 01:49:36,mobile,23:52:33,1409,7627
1992-05-04 11:28:49,mobile,00:02:29,2487,4425
1995-04-18 16:02:31,desktop,16:01:59,2197,1341
1971-11-21 06:45:33,desktop,05:09:26,812,7307
1987-03-28 00:34:59,web application,07:52:39,2932,3766
1975-02-12 12:17:55,mobile,12:04:59,2820,8349
2019-01-28 16:05:23,web application,08:45:47,2441,4806
1998-08-11 12:15:57,mobile,14:26:02,1212,6174
2000-06-12 15:52:05,desktop,00:18:51,2487,6517
1987-08-13 15:48:02,mobile,19:13:03,2192,2385
1999-02-15 04:55:35,web application,11:08:21,2727,7831
1993-02-03 04:56:38,desktop,01:35:24,3251,8193
2015-01-15 01:00:37,web application,07:34:46,523,7549
1990-04-02 14:22:30,mobile,02:59:41,1577,1880
1972-09-16 22:02:51,mobile,10:12:09,1478,5338
1977-09-23 20:41:06,web application,07:45:07,1321,6708
2002-01-25 02:11:47,mobile,16:13:17,2651,7617
1998-10-12 13:39:00,web application,19:21:31,1691,642
1997-04-15 09:27:37,mobile,07:20:36,84,7165
2021-08-20 22:44:00,desktop,20:42:50,1059,2471
1973-06-29 03:04:04,web application,09:54:31,101,4339
1989-05-14 10:20:58,mobile,09:00:50,1375,3148
1989-08-22 11:41:04,mobile,14:21:40,1487,7781
