ID,DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
,2023-01-30 01:58:06,desktop,22:07:54,1351,4681
,2023-10-31 06:21:50,mobile,16:23:06,1790,6206
,2021-11-20 09:04:32,mobile,08:14:35,693,1280
,2021-07-10 12:56:02,desktop,11:36:28,2658,6830
,2023-08-30 15:18:28,desktop,00:56:14,1398,3458
,2021-09-15 05:42:59,mobile,20:06:42,3050,7076
,2023-04-29 22:14:07,desktop,10:11:02,1070,2450
,2022-06-22 01:40:04,desktop,04:18:08,259,7244
,2021-08-25 15:01:14,mobile,16:15:30,3070,1412
,2022-01-15 01:08:31,mobile,01:16:23,206,4835
,2021-10-17 13:07:36,web application,07:56:53,794,6679
,2021-05-05 22:34:04,mobile,00:11:29,3477,1089
,2021-03-05 08:33:59,mobile,14:30:23,1635,7579
,2021-02-11 09:13:14,desktop,17:00:42,950,4270
,2021-01-11 00:13:52,web application,19:57:36,2180,5567
,2023-11-28 12:59:57,desktop,02:16:04,1853,2541
,2021-12-15 16:47:01,web application,01:54:31,1203,7994
,2023-05-30 00:34:16,mobile,10:46:50,2985,1881
,2022-05-15 19:41:28,desktop,05:23:08,1571,3170
,2023-11-30 03:25:47,mobile,06:34:20,198,943
,2021-02-26 07:58:03,desktop,05:27:28,1319,7177
,2022-10-03 05:03:10,mobile,03:55:14,284,3751
,2021-06-04 03:16:48,desktop,17:16:28,2353,2386
,2023-07-01 08:51:58,web application,14:20:09,69,1760
,2023-04-26 06:36:54,desktop,21:17:16,1075,8958
,2020-12-26 19:19:30,web application,03:09:43,1354,8771
,2021-11-11 15:19:32,mobile,08:53:24,2862,4740
,2021-11-26 13:49:01,desktop,17:59:12,1166,5586
,2022-10-12 20:26:52,web application,18:21:01,1959,4435
,2021-01-11 07:13:04,mobile,20:52:30,1636,359
,2022-04-25 04:06:51,desktop,02:27:26,672,8366
,2022-01-06 15:53:49,desktop,04:04:28,2145,7110
,2022-04-30 06:36:55,web application,15:39:59,2184,6169
,2023-04-22 06:47:43,desktop,18:10:40,765,3280
,2021-12-19 13:06:38,web application,09:22:04,719,6097
,2021-08-26 12:31:53,web application,13:44:48,990,4543
,2023-10-13 15:17:04,desktop,08:40:53,647,6187
,2022-03-09 11:33:47,mobile,19:50:10,3415,143
,2021-10-30 18:39:47,mobile,21:06:00,3495,7871
,2021-10-04 04:41:00,mobile,16:18:04,2958,7425
,2022-08-06 00:04:12,desktop,10:00:17,955,8286
,2022-08-07 23:07:41,desktop,16:55:13,1378,1886
,2023-02-18 20:32:03,web application,14:30:44,3230,7331
,2022-04-23 11:30:41,mobile,16:47:57,304,122
,2021-11-25 00:44:03,web application,23:44:35,1779,7217
,2023-07-09 00:51:27,desktop,14:15:29,1725,1138
,2022-06-22 05:19:19,web application,12:55:19,3439,7449
,2023-10-06 13:05:21,web application,21:23:48,45,7284
,2023-06-25 16:56:08,web application,05:37:25,1028,8230
,2021-07-14 08:25:25,desktop,11:59:18,955,4969
,2022-12-31 17:16:22,mobile,00:22:02,59,670
,2023-03-27 03:46:23,desktop,10:05:27,2578,3608
,2021-03-15 07:10:42,web application,10:13:21,1538,7025
,2022-10-09 14:49:55,web application,20:45:45,370,818
,2022-12-10 07:44:31,web application,08:57:17,3108,5539
,2022-01-27 06:24:56,desktop,00:00:11,3500,6482
,2022-04-14 19:12:34,desktop,19:53:53,3210,6205
,2023-01-27 19:47:06,mobile,19:02:35,2932,505
,2022-10-30 21:01:55,desktop,19:21:18,2368,4133
,2023-11-04 12:34:35,web application,10:48:08,146,2357
,2021-09-26 02:09:22,web application,13:44:50,3156,8455
,2022-01-25 08:23:24,web application,15:33:43,665,7644
,2021-04-02 10:43:03,web application,00:42:10,360,4263
,2021-12-04 23:02:10,desktop,05:35:19,3366,8538
,2022-04-14 22:19:58,desktop,15:39:40,1859,1112
,2023-03-30 14:43:22,mobile,07:23:54,923,2329
,2023-09-17 01:30:58,mobile,12:51:35,1896,2707
,2022-08-25 13:30:49,mobile,18:14:42,3352,6486
,2021-11-28 00:01:12,mobile,01:21:17,993,1693
,2021-11-08 11:03:46,desktop,19:11:22,7,6541
,2021-05-17 12:59:05,mobile,20:59:09,2588,1009
,2022-10-02 16:14:35,web application,04:48:27,1923,7078
,2021-01-03 01:29:32,mobile,05:15:57,3231,7477
,2022-08-06 10:46:54,desktop,21:04:43,22,8656
,2021-05-09 11:33:36,desktop,21:38:01,103,2483
,2023-06-26 14:36:52,mobile,06:52:19,2186,5728
,2021-01-22 01:02:28,mobile,23:29:14,1398,6236
,2022-07-29 18:22:24,web application,03:36:44,1879,5698
,2023-08-05 19:58:23,desktop,10:10:40,372,3126
,2022-03-03 09:58:32,desktop,05:50:28,2802,3454
,2022-07-07 11:50:35,web application,06:55:27,191,3494
,2022-07-25 13:15:22,web application,10:26:11,3456,8018
,2022-12-07 04:53:04,web application,11:53:23,2902,857
,2021-06-14 16:05:45,web application,10:38:00,1718,7894
,2022-06-04 23:42:29,mobile,16:08:30,2350,4889
,2021-08-20 02:37:39,web application,11:23:40,753,2197
,2021-07-19 06:47:01,mobile,10:02:56,2297,7332
,2021-12-01 00:50:38,web application,03:13:34,134,7157
,2021-12-23 19:18:54,mobile,04:48:14,312,948
,2023-01-16 09:58:10,mobile,09:05:16,2700,3082
,2022-05-29 16:55:46,mobile,18:06:53,3258,1835
,2022-08-30 05:54:55,web application,09:36:46,428,5499
,2022-05-20 10:31:14,desktop,21:57:51,1444,2157
,2023-09-13 04:51:54,web application,04:44:18,1356,2596
,2023-11-11 08:16:00,mobile,23:27:40,3220,5831
,2023-12-05 03:22:38,web application,18:19:23,1689,6839
,2022-11-09 01:00:52,desktop,22:16:01,89,7125
,2021-03-16 12:40:38,mobile,21:08:35,1336,1788
,2023-03-07 10:36:09,mobile,21:17:09,1402,3037
,2023-05-02 01:39:45,desktop,03:26:29,67,929
,2023-05-01 00:24:57,web application,02:24:57,1901,8959
,2023-05-23 07:51:16,desktop,00:56:03,743,6216
,2020-12-23 05:06:30,mobile,19:24:18,1704,2654
,2021-09-15 08:46:29,desktop,00:19:59,2697,2321
,2021-08-07 04:01:40,web application,03:11:49,1684,5850
,2021-08-10 04:56:41,web application,09:25:11,1040,3020
,2022-03-03 20:51:10,web application,01:13:31,1545,6399
,2022-12-03 00:42:00,desktop,12:03:53,906,7423
,2023-11-02 02:43:32,mobile,14:54:32,1202,2457
,2021-05-07 20:38:46,mobile,01:23:26,2213,2028
,2021-03-03 05:14:50,web application,11:47:23,2595,1783
,2023-10-24 01:02:07,mobile,18:37:25,3251,1528
,2021-02-28 15:07:53,mobile,23:04:37,585,5430
,2023-07-22 20:24:00,desktop,01:04:09,1601,1635
,2022-02-01 01:29:47,web application,19:52:58,230,5190
,2022-09-05 22:57:15,web application,01:14:05,2478,6431
,2023-05-19 20:56:16,desktop,15:21:22,1576,7217
,2021-09-30 21:40:52,mobile,06:36:24,145,1354
,2023-09-03 05:02:40,desktop,22:29:03,815,5977
,2022-03-09 09:35:43,web application,21:44:10,1309,6053
,2023-08-11 10:21:04,mobile,15:45:35,1535,718
,2022-06-24 05:48:46,desktop,15:46:16,3449,4819
,2021-04-08 10:37:19,desktop,19:47:01,2951,693
,2023-11-13 04:40:41,desktop,09:51:12,2971,7556
,2021-01-18 18:52:37,desktop,05:40:54,1707,760
,2023-01-15 20:31:52,desktop,23:26:57,1119,8105
,2022-03-06 04:41:11,mobile,03:00:43,942,154
,2021-03-19 06:04:00,web application,02:06:58,2730,1891
,2021-03-15 02:58:05,desktop,03:17:23,2601,6478
,2022-02-08 06:42:33,mobile,09:38:31,605,3671
,2022-02-23 22:13:07,web application,20:27:33,3055,6065
,2022-04-07 16:12:11,desktop,12:17:28,3245,5070
,2022-07-01 19:08:32,mobile,14:16:36,1856,8722
,2022-10-03 04:20:22,mobile,20:33:56,896,7713
,2022-03-21 10:29:15,desktop,23:14:04,2529,3236
,2023-01-20 05:40:42,web application,23:40:31,438,3514
,2022-03-17 00:47:05,mobile,12:00:25,587,6180
,2022-09-12 06:07:03,desktop,18:13:57,2104,8678
,2022-12-11 00:38:08,mobile,17:52:48,1134,7363
,2022-08-07 16:16:32,web application,22:22:55,2245,783
,2022-05-03 02:02:04,mobile,08:53:42,3132,1732
,2021-07-02 15:29:57,desktop,23:10:25,778,8609
,2022-03-02 18:35:20,mobile,10:03:46,3416,5672
,2021-09-29 15:17:08,web application,15:57:43,2328,5523
,2021-04-25 19:43:45,mobile,03:10:15,285,1522
,2022-08-24 21:48:57,mobile,04:40:25,3339,7306
,2023-11-23 03:39:12,mobile,13:44:28,2910,3274
,2022-12-26 17:56:10,web application,21:06:47,1165,229
,2022-11-07 13:12:20,web application,08:38:59,2900,8181
,2022-02-11 12:11:03,desktop,14:46:08,701,3940
,2022-09-15 16:23:18,mobile,18:54:03,193,8265
,2021-01-09 05:30:32,mobile,06:49:37,842,4020
,2022-08-23 03:11:27,web application,02:21:58,1261,6724
,2022-08-15 17:46:27,mobile,21:59:06,1044,5504
,2023-04-21 06:51:10,web application,15:54:17,2276,8979
,2022-11-18 00:46:51,mobile,10:36:38,43,7968
,2023-07-01 20:27:23,mobile,04:07:08,2567,7614
,2022-10-20 02:29:43,desktop,13:17:39,3401,4469
,2023-04-18 16:18:43,desktop,18:19:03,2142,3100
,2023-12-19 07:39:48,web application,04:00:52,2093,824
,2023-05-27 19:00:57,mobile,08:40:55,3343,7601
,2023-07-04 20:00:21,mobile,03:01:08,3154,4948
,2022-01-31 17:03:17,web application,05:26:44,2647,6174
,2023-08-21 14:52:23,desktop,10:37:37,956,5742
,2021-11-24 10:11:21,mobile,10:16:50,2036,8005
,2023-08-18 03:57:11,web application,03:54:15,903,154
,2022-01-30 17:32:27,desktop,16:17:14,271,5724
,2021-07-28 03:54:09,mobile,15:07:26,1336,6430
,2022-04-01 03:18:18,web application,00:26:49,1756,6258
,2021-01-14 09:09:16,web application,04:46:30,1492,2283
,2023-04-25 22:01:08,mobile,16:31:44,1750,5722
,2022-12-07 03:24:25,mobile,04:34:03,1251,5231
,2021-09-10 10:43:14,desktop,12:42:59,458,6870
,2023-03-05 20:03:56,desktop,14:40:38,867,2655
,2022-01-14 01:04:18,web application,15:53:39,2193,5393
,2022-06-15 07:06:20,desktop,15:23:05,41,7662
,2022-04-19 09:30:49,mobile,17:41:05,2331,3514
,2021-02-25 05:27:37,mobile,15:40:21,97,3670
,2021-03-07 09:41:51,web application,02:32:09,2884,983
,2021-06-25 07:09:08,desktop,01:33:07,753,4880
,2021-06-12 19:44:09,mobile,14:05:04,1138,7993
,2021-07-23 16:50:55,mobile,16:57:07,3317,1123
,2022-02-01 22:48:47,desktop,07:44:09,2931,7124
,2022-05-27 16:29:19,desktop,22:45:53,2774,3432
,2023-04-19 12:47:12,mobile,08:46:31,1991,8494
,2023-07-29 12:24:23,web application,13:14:20,846,7550
,2022-05-27 21:35:45,mobile,19:43:17,1939,3058
,2023-03-13 00:00:21,web application,01:07:31,169,2794
,2022-11-05 07:49:58,desktop,13:53:42,132,6272
,2021-03-06 08:58:37,desktop,23:16:11,2352,4492
,2022-09-23 00:12:28,desktop,22:32:23,1876,5603
,2022-01-28 05:30:40,web application,02:59:30,2932,1712
,2022-01-27 16:26:59,web application,16:26:32,75,1725
,2022-12-04 01:28:49,desktop,07:00:37,1145,2427
,2022-11-03 08:09:40,web application,08:25:54,960,4472
,2022-01-14 04:45:12,web application,21:23:08,1940,6461
,2023-04-15 06:18:03,desktop,11:38:01,1454,2979
,2021-03-25 05:38:30,desktop,03:42:37,113,5776
,2023-03-17 04:40:30,mobile,06:04:45,2291,3525
,2023-06-10 01:35:42,desktop,02:54:59,2154,5917
,2022-03-12 09:42:35,mobile,02:23:41,2927,2594
,2021-11-21 09:27:22,web application,20:04:40,3191,4088
,2022-06-24 01:04:03,mobile,09:41:41,532,5166
,2021-08-20 18:47:49,mobile,09:00:11,2388,6108
,2022-04-22 07:19:50,web application,11:43:34,2858,5610
,2022-07-26 18:31:41,web application,17:47:33,2241,7819
,2022-02-12 14:04:41,mobile,22:50:24,1694,7913
,2021-02-19 19:37:59,mobile,16:16:03,2035,1873
,2023-02-02 07:54:55,mobile,12:42:53,2414,925
,2021-05-16 01:36:14,mobile,04:53:01,1246,2024
,2023-05-02 22:41:32,web application,11:21:18,675,7740
,2023-04-11 19:07:37,mobile,02:35:50,3288,608
,2022-04-19 10:30:08,web application,05:07:53,1442,1199
,2022-07-29 05:38:50,mobile,14:04:42,1705,646
,2021-12-29 16:01:12,mobile,21:01:03,2272,4810
,2023-11-06 16:40:07,desktop,20:04:15,835,8107
,2021-09-09 05:00:09,mobile,22:20:06,1662,128
,2022-04-19 21:47:30,desktop,05:52:59,2136,2341
,2023-08-13 11:21:47,mobile,22:26:41,1688,5179
,2022-01-03 22:02:30,web application,21:15:55,1602,6220
,2023-02-27 21:21:04,desktop,00:05:33,2710,5911
,2022-09-11 18:03:43,desktop,09:15:22,1974,667
,2021-02-16 22:24:45,desktop,22:52:31,739,151
,2023-01-15 17:51:12,web application,03:05:01,3481,7881
,2021-07-26 11:30:25,mobile,12:09:54,3185,1206
,2022-01-02 17:44:10,mobile,14:29:01,2331,6484
,2023-09-25 06:39:44,mobile,19:32:24,1097,1246
,2022-04-16 11:45:06,web application,12:13:15,249,1808
,2021-10-06 18:10:26,mobile,00:51:10,205,6864
,2022-10-22 19:17:09,mobile,10:13:05,2312,3776
,2022-07-19 13:43:11,desktop,06:27:56,2003,3371
,2021-12-19 07:16:02,desktop,09:10:48,2435,4515
,2022-01-02 12:44:10,desktop,06:17:52,2788,1237
,2023-12-17 03:28:09,mobile,01:06:50,1122,2374
,2023-05-10 02:02:49,web application,02:47:09,1321,1155
,2023-04-13 12:14:41,web application,00:07:33,2324,4622
,2023-01-08 21:58:26,desktop,04:59:42,1799,1008
,2021-01-27 01:00:48,web application,01:39:49,2369,6946
,2023-07-01 23:28:04,mobile,14:31:14,3035,7099
,2023-06-16 17:40:46,desktop,10:02:56,2096,3700
,2023-07-07 11:23:37,desktop,01:44:25,1427,7220
,2022-10-14 17:01:49,desktop,13:09:30,745,1119
,2023-04-02 12:27:44,desktop,00:01:46,272,1396
,2023-03-01 06:00:11,desktop,11:13:53,2794,727
,2023-07-01 00:39:30,web application,06:19:04,26,4615
,2022-10-09 23:58:28,mobile,05:02:21,1151,7729
,2022-05-06 15:21:05,mobile,21:27:19,1725,5301
,2023-08-13 11:36:58,desktop,00:38:36,3232,6405
,2022-05-27 20:13:43,mobile,14:02:50,1382,5951
,2021-08-13 21:14:16,desktop,20:39:20,2790,228
,2021-08-06 22:35:12,desktop,08:57:47,1796,6101
,2022-06-07 04:01:18,mobile,21:06:23,268,50
,2022-05-17 13:04:35,web application,17:33:54,2411,4645
,2023-01-23 02:56:28,desktop,13:17:08,3223,5941
,2022-12-05 10:44:18,mobile,01:13:20,950,7662
,2022-09-13 23:08:06,web application,14:16:29,1936,3996
,2023-09-09 08:01:36,web application,01:20:13,2649,5720
,2022-03-23 01:01:47,web application,23:40:32,2459,5863
,2022-12-02 23:31:53,desktop,05:18:07,2482,6019
,2023-05-25 00:56:46,desktop,06:07:20,1840,4795
,2021-05-12 11:44:22,web application,09:51:35,3029,5975
,2022-05-29 07:22:14,mobile,16:17:12,682,8885
,2022-04-12 22:27:12,desktop,20:58:14,2114,992
,2021-07-25 22:21:57,web application,04:24:16,2126,1287
,2022-12-21 02:33:26,desktop,08:42:39,17,3864
,2021-02-21 22:32:05,desktop,22:46:49,2476,3462
,2021-06-09 08:43:49,web application,07:13:10,2549,5737
,2021-05-02 10:33:50,desktop,09:20:18,2753,5123
,2022-01-18 12:14:22,mobile,22:57:08,410,7473
,2021-12-27 01:31:20,web application,22:36:49,727,8329
,2022-10-22 21:08:09,mobile,08:20:05,791,4028
,2023-12-04 19:00:05,web application,02:02:34,1349,8307
,2022-02-03 12:11:59,desktop,05:31:24,1490,937
,2023-12-05 07:31:41,web application,01:42:13,1874,6675
,2021-09-18 09:27:37,web application,02:41:13,2349,7607
,2023-02-26 02:07:32,desktop,17:33:28,1676,7679
,2023-07-10 01:39:24,mobile,01:41:14,3062,4065
,2022-03-25 05:30:34,desktop,02:22:48,872,481
,2021-04-30 01:09:39,desktop,18:10:17,3328,1305
,2023-10-03 19:48:21,mobile,05:30:55,3348,1966
,2023-08-03 11:25:55,mobile,15:18:09,11,1998
,2021-01-02 23:46:38,web application,17:30:40,1958,6913
,2022-08-12 14:39:40,mobile,04:29:08,2101,8842
,2021-12-27 01:06:49,desktop,21:48:32,3093,1970
,2021-04-01 07:51:37,desktop,11:00:03,3213,5482
,2021-06-11 22:28:01,desktop,07:08:18,2564,124
,2022-05-15 04:18:06,web application,02:38:20,1369,242
,2021-03-10 03:23:43,desktop,21:07:14,129,4090
,2023-04-23 19:20:36,web application,04:32:53,915,4582
,2023-03-03 23:04:10,web application,21:11:47,3038,8844
,2023-02-26 01:31:36,web application,11:56:53,2089,2498
,2022-08-20 23:23:00,mobile,12:20:16,2067,260
,2022-10-04 11:53:15,mobile,04:48:35,1956,4949
,2023-06-02 08:46:07,web application,04:13:07,2631,2901
,2022-08-31 04:38:25,desktop,13:44:00,229,3917
,2022-03-11 05:39:55,web application,02:03:15,693,86
,2022-10-12 16:55:58,web application,18:09:40,140,3941
,2021-05-31 13:37:10,web application,20:31:41,1522,1631
,2022-01-17 12:52:37,mobile,08:39:05,2007,8048
,2022-09-08 13:33:52,web application,22:19:18,2998,8224
,2022-04-07 13:16:11,web application,15:07:21,1095,3790
,2022-11-24 23:34:44,desktop,16:44:18,1264,1577
,2022-05-16 00:46:09,desktop,06:01:27,2310,278
,2023-06-21 04:23:33,desktop,08:43:22,503,1592
,2022-03-13 22:18:57,mobile,13:49:45,1168,8480
,2023-07-16 23:38:12,desktop,20:25:35,3202,600
,2021-06-25 10:11:23,mobile,18:03:42,2833,2434
,2022-07-14 23:17:00,mobile,04:16:31,208,3156
,2021-07-05 23:34:22,web application,05:49:55,315,3688
,2023-07-14 13:35:40,mobile,10:01:34,2480,2671
,2023-04-24 14:46:28,mobile,03:07:44,293,6561
,2023-07-07 19:40:42,web application,22:12:37,1224,8399
,2022-05-10 03:40:59,desktop,14:07:06,3130,6902
,2023-10-05 10:47:36,mobile,17:44:05,2718,7998
,2021-02-08 21:38:54,web application,00:23:31,2274,5179
,2021-04-13 14:54:05,desktop,03:43:37,2245,3687
,2022-04-22 16:42:40,web application,11:56:55,65,2446
,2023-09-09 03:34:45,desktop,22:20:14,2735,2964
,2022-12-14 01:58:07,desktop,06:58:24,3038,4181
,2021-01-02 20:25:06,mobile,03:21:12,1547,8739
,2023-09-12 13:37:24,web application,03:43:26,1288,937
,2021-05-17 06:29:08,desktop,13:05:15,372,4813
,2022-11-18 19:51:55,mobile,04:56:41,1658,5394
,2023-04-25 12:55:19,desktop,04:31:09,448,738
,2022-10-09 11:48:19,desktop,10:13:11,3437,1444
,2021-03-31 15:26:33,desktop,17:13:08,412,5506
,2021-09-05 13:58:06,web application,13:07:36,272,5864
,2021-06-13 06:16:35,desktop,21:31:46,1334,5551
,2022-06-10 06:26:48,mobile,18:26:42,2127,3265
,2021-01-04 00:12:57,mobile,22:30:39,3015,3998
,2023-01-26 02:37:34,desktop,02:59:05,3412,3050
,2023-04-21 10:27:12,mobile,22:28:06,233,2489
,2021-09-04 15:20:42,web application,00:14:04,64,8612
,2021-06-12 05:36:12,web application,13:40:53,3173,1601
,2023-03-29 03:50:59,mobile,22:14:41,341,7691
,2021-10-21 11:03:59,web application,20:06:07,90,6101
,2023-06-12 12:36:47,mobile,04:23:54,1679,3762
,2021-06-12 20:42:36,desktop,15:09:11,2276,2250
,2023-08-17 08:46:29,web application,05:46:42,3340,7767
,2021-05-04 21:58:43,desktop,17:47:47,584,6803
,2021-08-12 12:46:00,mobile,01:47:05,744,5153
,2023-09-12 17:25:16,desktop,00:57:25,692,1441
,2023-08-19 22:11:19,web application,17:09:17,3424,3117
,2021-05-09 16:30:41,desktop,20:26:24,1190,4140
,2023-12-07 23:36:57,web application,05:38:30,2569,8790
,2023-09-08 12:06:48,mobile,01:21:42,540,2495
,2021-06-29 23:39:39,mobile,11:18:22,2820,1879
,2021-11-10 13:06:37,web application,08:36:37,3206,6576
,2022-12-24 13:10:04,desktop,16:55:26,1525,5573
,2022-07-22 09:41:50,desktop,10:10:28,23,7790
,2021-09-14 14:57:13,desktop,09:43:19,1820,1684
,2023-12-02 01:15:58,desktop,17:32:18,2358,3153
,2023-10-21 17:29:02,web application,12:38:48,2218,5858
,2021-05-09 20:48:31,desktop,08:59:57,3335,2504
,2021-02-21 11:43:42,mobile,11:10:38,1269,1173
,2021-07-28 00:45:25,web application,16:58:35,2236,1708
,2021-09-13 22:01:21,desktop,17:48:13,957,3358
,2022-02-02 00:28:43,web application,10:07:49,2973,3578
,2021-06-08 01:42:32,desktop,23:39:51,521,7705
,2023-05-27 06:24:00,mobile,02:14:19,1510,5703
,2023-09-17 04:17:22,mobile,07:58:47,100,5873
,2023-02-03 09:47:57,mobile,21:47:14,857,929
,2022-10-01 22:23:44,web application,23:44:58,270,5048
,2022-03-08 01:13:18,desktop,16:22:46,3329,1254
,2023-01-30 14:58:24,desktop,02:39:43,1603,3118
,2023-10-25 10:18:47,mobile,21:06:41,2746,6096
,2021-12-24 11:24:22,web application,19:08:14,850,6484
,2023-09-25 02:35:16,desktop,03:13:47,1104,3543
,2021-05-05 21:16:46,web application,07:37:49,2389,2416
,2022-03-04 19:29:56,web application,22:18:33,2211,578
,2021-06-06 19:58:26,web application,03:36:28,1462,6469
,2022-06-30 03:04:51,desktop,07:28:45,1742,5366
,2023-05-07 05:15:14,desktop,23:35:15,1336,7119
,2021-10-10 00:42:06,mobile,22:06:03,1226,6982
,2023-08-20 22:41:38,web application,23:51:03,661,3411
,2021-11-23 06:08:07,desktop,10:44:28,2957,686
,2021-08-09 18:19:32,mobile,13:33:55,2600,4456
,2023-10-28 22:14:31,web application,00:52:48,14,2070
,2022-06-27 17:31:06,web application,14:26:51,2794,3365
,2022-06-20 10:45:57,mobile,15:13:04,3209,4410
,2022-04-13 08:32:43,web application,09:43:50,1198,7475
,2021-12-05 02:34:15,mobile,09:13:23,986,2151
,2022-11-20 02:36:40,mobile,00:51:25,2517,809
,2022-08-04 10:59:40,mobile,15:14:46,375,8889
,2023-06-02 08:26:03,web application,22:40:15,1635,8439
,2023-08-18 00:45:48,mobile,12:17:34,429,7746
,2022-08-03 00:22:59,desktop,14:10:10,1701,3364
,2023-07-02 21:34:48,mobile,13:39:11,1348,8061
,2022-08-16 22:39:42,web application,18:00:37,2333,2996
,2022-04-15 00:11:19,mobile,05:55:20,2350,3348
,2020-12-23 00:45:40,web application,16:50:47,1862,7065
,2022-09-11 06:50:10,mobile,01:16:36,2394,5747
,2021-12-19 17:37:39,desktop,21:32:17,380,8086
,2022-06-20 06:59:02,mobile,05:08:17,269,7438
,2022-07-02 11:12:38,web application,06:35:23,423,7574
,2022-08-20 05:26:28,web application,10:24:04,1611,8382
,2021-01-21 07:04:01,desktop,14:01:39,1316,7262
,2022-06-17 04:29:38,mobile,21:18:46,2637,473
,2021-01-31 03:09:24,web application,21:45:40,988,6038
,2023-02-24 20:34:37,web application,01:01:00,1436,4353
,2021-09-12 10:41:18,web application,15:01:48,2549,6759
,2021-10-05 21:37:26,desktop,05:11:09,911,5560
,2022-10-02 13:14:08,mobile,21:05:26,237,3864
,2022-10-30 14:20:40,web application,21:08:25,1741,827
,2021-02-18 14:19:23,desktop,22:40:18,1358,8351
,2023-03-08 05:12:06,desktop,16:57:21,2155,4677
,2021-02-22 09:06:58,web application,23:17:12,2074,1757
,2021-10-08 10:11:56,desktop,15:09:18,2394,5335
,2023-06-04 20:51:34,desktop,16:15:25,1283,3370
,2022-11-23 01:23:53,mobile,22:20:10,844,5409
,2022-08-20 19:57:57,web application,04:57:56,3489,7850
,2021-04-19 03:35:32,mobile,21:06:59,2307,7164
,2021-03-14 10:22:29,mobile,18:19:13,2670,3839
,2022-01-19 12:44:03,web application,15:54:40,1109,8385
,2022-04-13 01:41:12,mobile,18:55:34,46,303
,2020-12-31 18:43:26,web application,16:11:12,800,7752
,2022-11-25 09:24:55,desktop,16:55:56,2085,3178
,2021-04-13 23:39:36,mobile,06:09:08,758,8387
,2023-03-31 02:13:06,desktop,07:48:34,2426,5358
,2022-03-03 06:47:35,web application,09:52:52,3442,5797
,2022-09-17 21:00:51,web application,21:39:18,3106,4847
,2022-03-06 06:07:26,mobile,23:45:13,731,6315
,2022-09-24 17:56:13,desktop,12:28:20,2653,3699
,2022-10-26 01:19:03,mobile,23:02:55,1378,3492
,2023-02-24 10:21:43,mobile,05:00:50,1603,381
,2023-01-28 23:30:46,desktop,05:57:16,3351,6228
,2023-11-01 14:31:01,desktop,22:25:15,1648,1578
